location_id,location_name,sex_id,sex_name,age_group_id,age_group_name,year_id,pop
11,Indonesia,1,Male,8,15 to 19,2016,11862370
11,Indonesia,2,Female,8,15 to 19,2016,11251126
11,Indonesia,3,Both,8,15 to 19,2016,23113496
11,Indonesia,1,Male,9,20 to 24,2014,10467139.01
11,Indonesia,2,Female,9,20 to 24,2014,10246746.99
11,Indonesia,3,Both,9,20 to 24,2014,20713886
11,Indonesia,1,Male,9,20 to 24,2015,10655759.99
11,Indonesia,2,Female,9,20 to 24,2015,10352040.99
11,Indonesia,3,Both,9,20 to 24,2015,21007800.98
11,Indonesia,1,Male,9,20 to 24,2016,10839070.99
11,Indonesia,2,Female,9,20 to 24,2016,10463892.01
11,Indonesia,3,Both,9,20 to 24,2016,21302963
11,Indonesia,1,Male,10,25 to 29,2014,10025842
11,Indonesia,2,Female,10,25 to 29,2014,10192241.01
11,Indonesia,3,Both,10,25 to 29,2014,20218083.01
11,Indonesia,1,Male,10,25 to 29,2015,9913466
11,Indonesia,2,Female,10,25 to 29,2015,10062972
11,Indonesia,3,Both,10,25 to 29,2015,19976438
11,Indonesia,1,Male,10,25 to 29,2016,9884400.99
11,Indonesia,2,Female,10,25 to 29,2016,9981956.99
11,Indonesia,3,Both,10,25 to 29,2016,19866357.98
11,Indonesia,1,Male,11,30 to 34,2014,10691228
11,Indonesia,2,Female,11,30 to 34,2014,10707682
11,Indonesia,3,Both,11,30 to 34,2014,21398910
11,Indonesia,1,Male,11,30 to 34,2015,10675631
11,Indonesia,2,Female,11,30 to 34,2015,10733380
11,Indonesia,3,Both,11,30 to 34,2015,21409011
11,Indonesia,1,Male,11,30 to 34,2016,10550549.01
11,Indonesia,2,Female,11,30 to 34,2016,10648467
11,Indonesia,3,Both,11,30 to 34,2016,21199016.01
11,Indonesia,1,Male,12,35 to 39,2014,9881593
11,Indonesia,2,Female,12,35 to 39,2014,9747338.99
11,Indonesia,3,Both,12,35 to 39,2014,19628931.99
11,Indonesia,1,Male,12,35 to 39,2015,9990145
11,Indonesia,2,Female,12,35 to 39,2015,9892256.99
11,Indonesia,3,Both,12,35 to 39,2015,19882401.99
11,Indonesia,1,Male,12,35 to 39,2016,10105217.99
11,Indonesia,2,Female,12,35 to 39,2016,10043574.99
11,Indonesia,3,Both,12,35 to 39,2016,20148792.98
11,Indonesia,1,Male,13,40 to 44,2014,9208752
11,Indonesia,2,Female,13,40 to 44,2014,9000260
11,Indonesia,3,Both,13,40 to 44,2014,18209012
11,Indonesia,1,Male,13,40 to 44,2015,9348235
11,Indonesia,2,Female,13,40 to 44,2015,9147247
11,Indonesia,3,Both,13,40 to 44,2015,18495482
11,Indonesia,1,Male,13,40 to 44,2016,9444165.01
11,Indonesia,2,Female,13,40 to 44,2016,9260605
11,Indonesia,3,Both,13,40 to 44,2016,18704770.01
11,Indonesia,1,Male,14,45 to 49,2014,8048249.01
11,Indonesia,2,Female,14,45 to 49,2014,7945150.01
11,Indonesia,3,Both,14,45 to 49,2014,15993399.02
11,Indonesia,1,Male,14,45 to 49,2015,8263998.99
11,Indonesia,2,Female,14,45 to 49,2015,8143330.01
11,Indonesia,3,Both,14,45 to 49,2015,16407329
11,Indonesia,1,Male,14,45 to 49,2016,8442327
11,Indonesia,2,Female,14,45 to 49,2016,8312109
11,Indonesia,3,Both,14,45 to 49,2016,16754436
11,Indonesia,1,Male,15,50 to 54,2014,6683556
11,Indonesia,2,Female,15,50 to 54,2014,6682449.01
11,Indonesia,3,Both,15,50 to 54,2014,13366005.01
11,Indonesia,1,Male,15,50 to 54,2015,6881309
11,Indonesia,2,Female,15,50 to 54,2015,6899422
11,Indonesia,3,Both,15,50 to 54,2015,13780731
11,Indonesia,1,Male,15,50 to 54,2016,7065087
11,Indonesia,2,Female,15,50 to 54,2016,7096724.01
11,Indonesia,3,Both,15,50 to 54,2016,14161811.01
11,Indonesia,1,Male,16,55 to 59,2014,5398178
11,Indonesia,2,Female,16,55 to 59,2014,5250159.99
11,Indonesia,3,Both,16,55 to 59,2014,10648337.99
11,Indonesia,1,Male,16,55 to 59,2015,5611066
11,Indonesia,2,Female,16,55 to 59,2015,5536156
11,Indonesia,3,Both,16,55 to 59,2015,11147222
11,Indonesia,1,Male,16,55 to 59,2016,5773449
11,Indonesia,2,Female,16,55 to 59,2016,5771852.99
11,Indonesia,3,Both,16,55 to 59,2016,11545301.99
11,Indonesia,1,Male,17,60 to 64,2014,3802958.99
11,Indonesia,2,Female,17,60 to 64,2014,3623330
11,Indonesia,3,Both,17,60 to 64,2014,7426288.99
11,Indonesia,1,Male,17,60 to 64,2015,4039303.99
11,Indonesia,2,Female,17,60 to 64,2015,3829479
11,Indonesia,3,Both,17,60 to 64,2015,7868782.99
11,Indonesia,1,Male,17,60 to 64,2016,4238619
11,Indonesia,2,Female,17,60 to 64,2016,4050497.99
11,Indonesia,3,Both,17,60 to 64,2016,8289116.99
11,Indonesia,1,Male,18,65 to 69,2014,2402898
11,Indonesia,2,Female,18,65 to 69,2014,2730548.01
11,Indonesia,3,Both,18,65 to 69,2014,5133446.01
11,Indonesia,1,Male,18,65 to 69,2015,2516760
11,Indonesia,2,Female,18,65 to 69,2015,2826322.01
11,Indonesia,3,Both,18,65 to 69,2015,5343082.01
11,Indonesia,1,Male,18,65 to 69,2016,2648309.01
11,Indonesia,2,Female,18,65 to 69,2016,2904216
11,Indonesia,3,Both,18,65 to 69,2016,5552525.01
11,Indonesia,1,Male,19,70 to 74,2014,1704658
11,Indonesia,2,Female,19,70 to 74,2014,2014409
11,Indonesia,3,Both,19,70 to 74,2014,3719067
11,Indonesia,1,Male,19,70 to 74,2015,1736416
11,Indonesia,2,Female,19,70 to 74,2015,2057720.01
11,Indonesia,3,Both,19,70 to 74,2015,3794136.01
11,Indonesia,1,Male,19,70 to 74,2016,1754081.99
11,Indonesia,2,Female,19,70 to 74,2016,2090516
11,Indonesia,3,Both,19,70 to 74,2016,3844597.99
11,Indonesia,1,Male,20,75 to 79,2014,1003070
11,Indonesia,2,Female,20,75 to 79,2014,1386893
11,Indonesia,3,Both,20,75 to 79,2014,2389963
11,Indonesia,1,Male,20,75 to 79,2015,1031735.99
11,Indonesia,2,Female,20,75 to 79,2015,1427802
11,Indonesia,3,Both,20,75 to 79,2015,2459537.99
11,Indonesia,1,Male,20,75 to 79,2016,1063729.99
11,Indonesia,2,Female,20,75 to 79,2016,1446476.01
11,Indonesia,3,Both,20,75 to 79,2016,2510206
11,Indonesia,1,Male,22,All Ages,2014,127589968.6
11,Indonesia,2,Female,22,All Ages,2014,125798786.3
11,Indonesia,3,Both,22,All Ages,2014,253388754.9
11,Indonesia,1,Male,22,All Ages,2015,128816973.2
11,Indonesia,2,Female,22,All Ages,2015,127064201.2
11,Indonesia,3,Both,22,All Ages,2015,255881174.4
11,Indonesia,1,Male,22,All Ages,2016,129813482.2
11,Indonesia,2,Female,22,All Ages,2016,128103085.6
11,Indonesia,3,Both,22,All Ages,2016,257916567.8
11,Indonesia,1,Male,23,5-14 years,2014,23979706.01
11,Indonesia,2,Female,23,5-14 years,2014,22614901
11,Indonesia,3,Both,23,5-14 years,2014,46594607.01
11,Indonesia,1,Male,23,5-14 years,2015,23902901.01
11,Indonesia,2,Female,23,5-14 years,2015,22559106
11,Indonesia,3,Both,23,5-14 years,2015,46462007.01
11,Indonesia,1,Male,23,5-14 years,2016,23835456.99
11,Indonesia,2,Female,23,5-14 years,2016,22517956.99
11,Indonesia,3,Both,23,5-14 years,2016,46353413.98
11,Indonesia,1,Male,24,15-49 years,2014,69920112.01
11,Indonesia,2,Female,24,15-49 years,2014,68891422
11,Indonesia,3,Both,24,15-49 years,2014,138811534
11,Indonesia,1,Male,24,15-49 years,2015,70606410.98
11,Indonesia,2,Female,24,15-49 years,2015,69509445
11,Indonesia,3,Both,24,15-49 years,2015,140115856
11,Indonesia,1,Male,24,15-49 years,2016,71128100.99
11,Indonesia,2,Female,24,15-49 years,2016,69961730.99
11,Indonesia,3,Both,24,15-49 years,2016,141089832
11,Indonesia,1,Male,25,50-69 years,2014,18287590.99
11,Indonesia,2,Female,25,50-69 years,2014,18286487.01
11,Indonesia,3,Both,25,50-69 years,2014,36574078
11,Indonesia,1,Male,25,50-69 years,2015,19048438.99
11,Indonesia,2,Female,25,50-69 years,2015,19091379.01
11,Indonesia,3,Both,25,50-69 years,2015,38139818
11,Indonesia,1,Male,25,50-69 years,2016,19725464.01
11,Indonesia,2,Female,25,50-69 years,2016,19823290.99
11,Indonesia,3,Both,25,50-69 years,2016,39548755
11,Indonesia,1,Male,26,70+ years,2014,3381155.06
11,Indonesia,2,Female,26,70+ years,2014,4458311.01
11,Indonesia,3,Both,26,70+ years,2014,7839466.07
11,Indonesia,1,Male,26,70+ years,2015,3434260.99
11,Indonesia,2,Female,26,70+ years,2015,4548311.01
11,Indonesia,3,Both,26,70+ years,2015,7982572
11,Indonesia,1,Male,26,70+ years,2016,3529931.97
11,Indonesia,2,Female,26,70+ years,2016,4668207.95
11,Indonesia,3,Both,26,70+ years,2016,8198139.92
11,Indonesia,1,Male,28,<1 year,2014,2339137.52
11,Indonesia,2,Female,28,<1 year,2014,2243107.27
11,Indonesia,3,Both,28,<1 year,2014,4582244.79
11,Indonesia,1,Male,28,<1 year,2015,2279465.22
11,Indonesia,2,Female,28,<1 year,2015,2185534.22
11,Indonesia,3,Both,28,<1 year,2015,4464999.44
11,Indonesia,1,Male,28,<1 year,2016,2229495.21
11,Indonesia,2,Female,28,<1 year,2016,2137220.71
11,Indonesia,3,Both,28,<1 year,2016,4366715.92
11,Indonesia,1,Male,30,80 to 84,2014,420771.24
11,Indonesia,2,Female,30,80 to 84,2014,659511.12
11,Indonesia,3,Both,30,80 to 84,2014,1080282.36
11,Indonesia,1,Male,30,80 to 84,2015,418280.37
11,Indonesia,2,Female,30,80 to 84,2015,664091.57
11,Indonesia,3,Both,30,80 to 84,2015,1082371.94
11,Indonesia,1,Male,30,80 to 84,2016,450950.12
11,Indonesia,2,Female,30,80 to 84,2016,709231.26
11,Indonesia,3,Both,30,80 to 84,2016,1160181.38
11,Indonesia,1,Male,31,85 to 89,2014,186627.64
11,Indonesia,2,Female,31,85 to 89,2014,293787.41
11,Indonesia,3,Both,31,85 to 89,2014,480415.05
11,Indonesia,1,Male,31,85 to 89,2015,182869.4
11,Indonesia,2,Female,31,85 to 89,2015,293867.99
11,Indonesia,3,Both,31,85 to 89,2015,476737.39
11,Indonesia,1,Male,31,85 to 89,2016,192523.59
11,Indonesia,2,Female,31,85 to 89,2016,310188.81
11,Indonesia,3,Both,31,85 to 89,2016,502712.4
11,Indonesia,1,Male,32,90 to 94,2014,56093.97
11,Indonesia,2,Female,32,90 to 94,2014,88071.15
11,Indonesia,3,Both,32,90 to 94,2014,144165.12
11,Indonesia,1,Male,32,90 to 94,2015,55023.22
11,Indonesia,2,Female,32,90 to 94,2015,88674.95
11,Indonesia,3,Both,32,90 to 94,2015,143698.17
11,Indonesia,1,Male,32,90 to 94,2016,57871.01
11,Indonesia,2,Female,32,90 to 94,2016,93978.07
11,Indonesia,3,Both,32,90 to 94,2016,151849.08
11,Indonesia,1,Male,158,<20 years,2014,47598419.52
11,Indonesia,2,Female,158,<20 years,2014,45214569.26
11,Indonesia,3,Both,158,<20 years,2014,92812988.78
11,Indonesia,1,Male,158,<20 years,2015,47487037.24
11,Indonesia,2,Female,158,<20 years,2015,45093284.23
11,Indonesia,3,Both,158,<20 years,2015,92580321.47
11,Indonesia,1,Male,158,<20 years,2016,47292355.2
11,Indonesia,2,Female,158,<20 years,2016,44900981.69
11,Indonesia,3,Both,158,<20 years,2016,92193336.89
11,Indonesia,1,Male,159,10-24 years,2014,34199491.01
11,Indonesia,2,Female,159,10-24 years,2014,32738308.99
11,Indonesia,3,Both,159,10-24 years,2014,66937800
11,Indonesia,1,Male,159,10-24 years,2015,34534378.99
11,Indonesia,2,Female,159,10-24 years,2015,32949078
11,Indonesia,3,Both,159,10-24 years,2015,67483456.99
11,Indonesia,1,Male,159,10-24 years,2016,34739571.99
11,Indonesia,2,Female,159,10-24 years,2016,33054613
11,Indonesia,3,Both,159,10-24 years,2016,67794184.99
11,Indonesia,1,Male,235,95 plus,2014,9934.21
11,Indonesia,2,Female,235,95 plus,2014,15639.33
11,Indonesia,3,Both,235,95 plus,2014,25573.54
11,Indonesia,1,Male,235,95 plus,2015,9936.01
11,Indonesia,2,Female,235,95 plus,2015,16154.49
11,Indonesia,3,Both,235,95 plus,2015,26090.5
11,Indonesia,1,Male,235,95 plus,2016,10775.27
11,Indonesia,2,Female,235,95 plus,2016,17817.8
11,Indonesia,3,Both,235,95 plus,2016,28593.07
12,Laos,1,Male,1,Under 5,2014,545904.99
12,Laos,2,Female,1,Under 5,2014,528319.25
12,Laos,3,Both,1,Under 5,2014,1074224.24
12,Laos,1,Male,1,Under 5,2015,560662
12,Laos,2,Female,1,Under 5,2015,542289.47
12,Laos,3,Both,1,Under 5,2015,1102951.47
12,Laos,1,Male,1,Under 5,2016,574729.22
12,Laos,2,Female,1,Under 5,2016,555590.72
12,Laos,3,Both,1,Under 5,2016,1130319.94
12,Laos,1,Male,2,Early Neonatal,2014,2359.7
12,Laos,2,Female,2,Early Neonatal,2014,2255.13
12,Laos,3,Both,2,Early Neonatal,2014,4614.83
12,Laos,1,Male,2,Early Neonatal,2015,2399.34
12,Laos,2,Female,2,Early Neonatal,2015,2292.75
12,Laos,3,Both,2,Early Neonatal,2015,4692.09
12,Laos,1,Male,2,Early Neonatal,2016,2448.53
12,Laos,2,Female,2,Early Neonatal,2016,2339.44
12,Laos,3,Both,2,Early Neonatal,2016,4787.97
12,Laos,1,Male,3,Late Neonatal,2014,6951.85
12,Laos,2,Female,3,Late Neonatal,2014,6674.82
12,Laos,3,Both,3,Late Neonatal,2014,13626.67
12,Laos,1,Male,3,Late Neonatal,2015,7074.86
12,Laos,2,Female,3,Late Neonatal,2015,6790.85
12,Laos,3,Both,3,Late Neonatal,2015,13865.71
12,Laos,1,Male,3,Late Neonatal,2016,7223.89
12,Laos,2,Female,3,Late Neonatal,2016,6931.67
12,Laos,3,Both,3,Late Neonatal,2016,14155.56
12,Laos,1,Male,4,Post Neonatal,2014,108237.66
12,Laos,2,Female,4,Post Neonatal,2014,104350.36
12,Laos,3,Both,4,Post Neonatal,2014,212588.02
12,Laos,1,Male,4,Post Neonatal,2015,110543.84
12,Laos,2,Female,4,Post Neonatal,2015,106526.87
12,Laos,3,Both,4,Post Neonatal,2015,217070.71
12,Laos,1,Male,4,Post Neonatal,2016,112765.67
12,Laos,2,Female,4,Post Neonatal,2016,108617.55
12,Laos,3,Both,4,Post Neonatal,2016,221383.22
12,Laos,1,Male,5,1 to 4,2014,428355.78
12,Laos,2,Female,5,1 to 4,2014,415038.94
12,Laos,3,Both,5,1 to 4,2014,843394.72
12,Laos,1,Male,5,1 to 4,2015,440643.96
12,Laos,2,Female,5,1 to 4,2015,426679
12,Laos,3,Both,5,1 to 4,2015,867322.96
12,Laos,1,Male,5,1 to 4,2016,452291.13
12,Laos,2,Female,5,1 to 4,2016,437702.06
12,Laos,3,Both,5,1 to 4,2016,889993.19
12,Laos,1,Male,6,5 to 9,2014,398266
12,Laos,2,Female,6,5 to 9,2014,382444
12,Laos,3,Both,6,5 to 9,2014,780710
12,Laos,1,Male,6,5 to 9,2015,406042.01
12,Laos,2,Female,6,5 to 9,2015,389612
12,Laos,3,Both,6,5 to 9,2015,795654.01
12,Laos,1,Male,6,5 to 9,2016,412434.01
12,Laos,2,Female,6,5 to 9,2016,395493
12,Laos,3,Both,6,5 to 9,2016,807927.01
12,Laos,1,Male,7,10 to 14,2014,371545
12,Laos,2,Female,7,10 to 14,2014,359075.99
12,Laos,3,Both,7,10 to 14,2014,730620.99
12,Laos,1,Male,7,10 to 14,2015,371770
12,Laos,2,Female,7,10 to 14,2015,358812.99
12,Laos,3,Both,7,10 to 14,2015,730582.99
12,Laos,1,Male,7,10 to 14,2016,374806
12,Laos,2,Female,7,10 to 14,2016,361254
12,Laos,3,Both,7,10 to 14,2016,736060
12,Laos,1,Male,8,15 to 19,2014,386133
12,Laos,2,Female,8,15 to 19,2014,375778
12,Laos,3,Both,8,15 to 19,2014,761911
12,Laos,1,Male,8,15 to 19,2015,381998
12,Laos,2,Female,8,15 to 19,2015,371331.01
12,Laos,3,Both,8,15 to 19,2015,753329.01
12,Laos,1,Male,8,15 to 19,2016,377284
12,Laos,2,Female,8,15 to 19,2016,366337.01
12,Laos,3,Both,8,15 to 19,2016,743621.01
12,Laos,1,Male,9,20 to 24,2014,376871
12,Laos,2,Female,9,20 to 24,2014,368946
12,Laos,3,Both,9,20 to 24,2014,745817
12,Laos,1,Male,9,20 to 24,2015,382566
12,Laos,2,Female,9,20 to 24,2015,374236.99
12,Laos,3,Both,9,20 to 24,2015,756802.99
12,Laos,1,Male,9,20 to 24,2016,385252
12,Laos,2,Female,9,20 to 24,2016,376523.99
12,Laos,3,Both,9,20 to 24,2016,761775.99
12,Laos,1,Male,10,25 to 29,2014,303555
12,Laos,2,Female,10,25 to 29,2014,300178
12,Laos,3,Both,10,25 to 29,2014,603733
12,Laos,1,Male,10,25 to 29,2015,316206
12,Laos,2,Female,10,25 to 29,2015,311718.99
12,Laos,3,Both,10,25 to 29,2015,627924.99
12,Laos,1,Male,10,25 to 29,2016,329756.01
12,Laos,2,Female,10,25 to 29,2016,324274.99
12,Laos,3,Both,10,25 to 29,2016,654031
12,Laos,1,Male,11,30 to 34,2014,230266
12,Laos,2,Female,11,30 to 34,2014,234341.01
12,Laos,3,Both,11,30 to 34,2014,464607.01
12,Laos,1,Male,11,30 to 34,2015,240003.01
12,Laos,2,Female,11,30 to 34,2015,242686
12,Laos,3,Both,11,30 to 34,2015,482689.01
12,Laos,1,Male,11,30 to 34,2016,252092
12,Laos,2,Female,11,30 to 34,2016,253314.02
12,Laos,3,Both,11,30 to 34,2016,505406.02
12,Laos,1,Male,12,35 to 39,2014,182386
12,Laos,2,Female,12,35 to 39,2014,192802.99
12,Laos,3,Both,12,35 to 39,2014,375188.99
12,Laos,1,Male,12,35 to 39,2015,188009.99
12,Laos,2,Female,12,35 to 39,2015,197223.99
12,Laos,3,Both,12,35 to 39,2015,385233.98
12,Laos,1,Male,12,35 to 39,2016,195349
12,Laos,2,Female,12,35 to 39,2016,203342.98
12,Laos,3,Both,12,35 to 39,2016,398691.98
12,Laos,1,Male,13,40 to 44,2014,151229.01
12,Laos,2,Female,13,40 to 44,2014,166078.01
12,Laos,3,Both,13,40 to 44,2014,317307.02
12,Laos,1,Male,13,40 to 44,2015,155677
12,Laos,2,Female,13,40 to 44,2015,170047.99
12,Laos,3,Both,13,40 to 44,2015,325724.99
12,Laos,1,Male,13,40 to 44,2016,160509
12,Laos,2,Female,13,40 to 44,2016,174214
12,Laos,3,Both,13,40 to 44,2016,334723
12,Laos,1,Male,14,45 to 49,2014,126197.01
12,Laos,2,Female,14,45 to 49,2014,140659.99
12,Laos,3,Both,14,45 to 49,2014,266857
12,Laos,1,Male,14,45 to 49,2015,129353.99
12,Laos,2,Female,14,45 to 49,2015,144327.02
12,Laos,3,Both,14,45 to 49,2015,273681.01
12,Laos,1,Male,14,45 to 49,2016,132973.99
12,Laos,2,Female,14,45 to 49,2016,148309
12,Laos,3,Both,14,45 to 49,2016,281282.99
12,Laos,1,Male,15,50 to 54,2014,108368
12,Laos,2,Female,15,50 to 54,2014,119270.99
12,Laos,3,Both,15,50 to 54,2014,227638.99
12,Laos,1,Male,15,50 to 54,2015,111250
12,Laos,2,Female,15,50 to 54,2015,123025
12,Laos,3,Both,15,50 to 54,2015,234275
12,Laos,1,Male,15,50 to 54,2016,113666.99
12,Laos,2,Female,15,50 to 54,2016,126393
12,Laos,3,Both,15,50 to 54,2016,240059.99
12,Laos,1,Male,16,55 to 59,2014,87909
12,Laos,2,Female,16,55 to 59,2014,95753
12,Laos,3,Both,16,55 to 59,2014,183662
12,Laos,1,Male,16,55 to 59,2015,90620.01
12,Laos,2,Female,16,55 to 59,2015,99308
12,Laos,3,Both,16,55 to 59,2015,189928.01
12,Laos,1,Male,16,55 to 59,2016,93162
12,Laos,2,Female,16,55 to 59,2016,102751
12,Laos,3,Both,16,55 to 59,2016,195913
12,Laos,1,Male,17,60 to 64,2014,67327.99
12,Laos,2,Female,17,60 to 64,2014,74775
12,Laos,3,Both,17,60 to 64,2014,142102.99
12,Laos,1,Male,17,60 to 64,2015,70527
12,Laos,2,Female,17,60 to 64,2015,77673
12,Laos,3,Both,17,60 to 64,2015,148200
12,Laos,1,Male,17,60 to 64,2016,73033.01
12,Laos,2,Female,17,60 to 64,2016,80309.99
12,Laos,3,Both,17,60 to 64,2016,153343
12,Laos,1,Male,18,65 to 69,2014,44349
12,Laos,2,Female,18,65 to 69,2014,55660
12,Laos,3,Both,18,65 to 69,2014,100009
12,Laos,1,Male,18,65 to 69,2015,46477.01
12,Laos,2,Female,18,65 to 69,2015,57899
12,Laos,3,Both,18,65 to 69,2015,104376.01
12,Laos,1,Male,18,65 to 69,2016,48805.01
12,Laos,2,Female,18,65 to 69,2016,59828
12,Laos,3,Both,18,65 to 69,2016,108633.01
12,Laos,1,Male,19,70 to 74,2014,31241
12,Laos,2,Female,19,70 to 74,2014,39263
12,Laos,3,Both,19,70 to 74,2014,70504
12,Laos,1,Male,19,70 to 74,2015,31833
12,Laos,2,Female,19,70 to 74,2015,40446.99
12,Laos,3,Both,19,70 to 74,2015,72279.99
12,Laos,1,Male,19,70 to 74,2016,32350
12,Laos,2,Female,19,70 to 74,2016,41509.01
12,Laos,3,Both,19,70 to 74,2016,73859.01
12,Laos,1,Male,20,75 to 79,2014,20207
12,Laos,2,Female,20,75 to 79,2014,26329.01
12,Laos,3,Both,20,75 to 79,2014,46536.01
12,Laos,1,Male,20,75 to 79,2015,20493
12,Laos,2,Female,20,75 to 79,2015,26900.01
12,Laos,3,Both,20,75 to 79,2015,47393.01
12,Laos,1,Male,20,75 to 79,2016,20801.01
12,Laos,2,Female,20,75 to 79,2016,27316
12,Laos,3,Both,20,75 to 79,2016,48117.01
12,Laos,1,Male,22,All Ages,2014,3445643.79
12,Laos,2,Female,22,All Ages,2014,3480423.98
12,Laos,3,Both,22,All Ages,2014,6926067.77
12,Laos,1,Male,22,All Ages,2015,3517597.02
12,Laos,2,Female,22,All Ages,2015,3548577.44
12,Laos,3,Both,22,All Ages,2015,7066174.46
12,Laos,1,Male,22,All Ages,2016,3592125.24
12,Laos,2,Female,22,All Ages,2016,3619037.71
12,Laos,3,Both,22,All Ages,2016,7211162.95
12,Laos,1,Male,23,5-14 years,2014,769811
12,Laos,2,Female,23,5-14 years,2014,741519.99
12,Laos,3,Both,23,5-14 years,2014,1511330.99
12,Laos,1,Male,23,5-14 years,2015,777812.01
12,Laos,2,Female,23,5-14 years,2015,748424.99
12,Laos,3,Both,23,5-14 years,2015,1526237
12,Laos,1,Male,23,5-14 years,2016,787240.01
12,Laos,2,Female,23,5-14 years,2016,756747
12,Laos,3,Both,23,5-14 years,2016,1543987.01
12,Laos,1,Male,24,15-49 years,2014,1756637.02
12,Laos,2,Female,24,15-49 years,2014,1778784
12,Laos,3,Both,24,15-49 years,2014,3535421.02
12,Laos,1,Male,24,15-49 years,2015,1793813.99
12,Laos,2,Female,24,15-49 years,2015,1811571.99
12,Laos,3,Both,24,15-49 years,2015,3605385.98
12,Laos,1,Male,24,15-49 years,2016,1833216
12,Laos,2,Female,24,15-49 years,2016,1846315.99
12,Laos,3,Both,24,15-49 years,2016,3679531.99
12,Laos,1,Male,25,50-69 years,2014,307953.99
12,Laos,2,Female,25,50-69 years,2014,345458.99
12,Laos,3,Both,25,50-69 years,2014,653412.98
12,Laos,1,Male,25,50-69 years,2015,318874.02
12,Laos,2,Female,25,50-69 years,2015,357905
12,Laos,3,Both,25,50-69 years,2015,676779.02
12,Laos,1,Male,25,50-69 years,2016,328667.01
12,Laos,2,Female,25,50-69 years,2016,369281.99
12,Laos,3,Both,25,50-69 years,2016,697949
12,Laos,1,Male,26,70+ years,2014,65336.79
12,Laos,2,Female,26,70+ years,2014,86341.75
12,Laos,3,Both,26,70+ years,2014,151678.54
12,Laos,1,Male,26,70+ years,2015,66435
12,Laos,2,Female,26,70+ years,2015,88385.99
12,Laos,3,Both,26,70+ years,2015,154820.99
12,Laos,1,Male,26,70+ years,2016,68273
12,Laos,2,Female,26,70+ years,2016,91102.01
12,Laos,3,Both,26,70+ years,2016,159375.01
12,Laos,1,Male,28,<1 year,2014,117549.21
12,Laos,2,Female,28,<1 year,2014,113280.31
12,Laos,3,Both,28,<1 year,2014,230829.52
12,Laos,1,Male,28,<1 year,2015,120018.04
12,Laos,2,Female,28,<1 year,2015,115610.47
12,Laos,3,Both,28,<1 year,2015,235628.51
12,Laos,1,Male,28,<1 year,2016,122438.09
12,Laos,2,Female,28,<1 year,2016,117888.66
12,Laos,3,Both,28,<1 year,2016,240326.75
12,Laos,1,Male,30,80 to 84,2014,9042.58
12,Laos,2,Female,30,80 to 84,2014,13008.63
12,Laos,3,Both,30,80 to 84,2014,22051.21
12,Laos,1,Male,30,80 to 84,2015,9147.89
12,Laos,2,Female,30,80 to 84,2015,13101.99
12,Laos,3,Both,30,80 to 84,2015,22249.88
12,Laos,1,Male,30,80 to 84,2016,9755.58
12,Laos,2,Female,30,80 to 84,2016,13785
12,Laos,3,Both,30,80 to 84,2016,23540.58
12,Laos,1,Male,31,85 to 89,2014,3705.3
12,Laos,2,Female,31,85 to 89,2014,5856.24
12,Laos,3,Both,31,85 to 89,2014,9561.54
12,Laos,1,Male,31,85 to 89,2015,3777.68
12,Laos,2,Female,31,85 to 89,2015,5948.2
12,Laos,3,Both,31,85 to 89,2015,9725.88
12,Laos,1,Male,31,85 to 89,2016,4071.31
12,Laos,2,Female,31,85 to 89,2016,6310.07
12,Laos,3,Both,31,85 to 89,2016,10381.38
12,Laos,1,Male,32,90 to 94,2014,982.16
12,Laos,2,Female,32,90 to 94,2014,1622.61
12,Laos,3,Both,32,90 to 94,2014,2604.77
12,Laos,1,Male,32,90 to 94,2015,1017.74
12,Laos,2,Female,32,90 to 94,2015,1707.96
12,Laos,3,Both,32,90 to 94,2015,2725.7
12,Laos,1,Male,32,90 to 94,2016,1112.51
12,Laos,2,Female,32,90 to 94,2016,1867.6
12,Laos,3,Both,32,90 to 94,2016,2980.11
12,Laos,1,Male,158,<20 years,2014,1701848.99
12,Laos,2,Female,158,<20 years,2014,1645617.24
12,Laos,3,Both,158,<20 years,2014,3347466.23
12,Laos,1,Male,158,<20 years,2015,1720472.01
12,Laos,2,Female,158,<20 years,2015,1662045.47
12,Laos,3,Both,158,<20 years,2015,3382517.48
12,Laos,1,Male,158,<20 years,2016,1739253.23
12,Laos,2,Female,158,<20 years,2016,1678674.73
12,Laos,3,Both,158,<20 years,2016,3417927.96
12,Laos,1,Male,159,10-24 years,2014,1134549
12,Laos,2,Female,159,10-24 years,2014,1103799.99
12,Laos,3,Both,159,10-24 years,2014,2238348.99
12,Laos,1,Male,159,10-24 years,2015,1136334
12,Laos,2,Female,159,10-24 years,2015,1104380.99
12,Laos,3,Both,159,10-24 years,2015,2240714.99
12,Laos,1,Male,159,10-24 years,2016,1137342
12,Laos,2,Female,159,10-24 years,2016,1104115
12,Laos,3,Both,159,10-24 years,2016,2241457
12,Laos,1,Male,235,95 plus,2014,158.75
12,Laos,2,Female,235,95 plus,2014,262.26
12,Laos,3,Both,235,95 plus,2014,421.01
12,Laos,1,Male,235,95 plus,2015,165.69
12,Laos,2,Female,235,95 plus,2015,280.84
12,Laos,3,Both,235,95 plus,2015,446.53
12,Laos,1,Male,235,95 plus,2016,182.59
